ID	GENERO	RENTA	EDAD	NIV_EDUC	E_CIVIL	COD_OFI	COD_COM	CIUDAD	Crédito_1	Crédito_2	Crédito_3	Crédito_4	Monto solicitado	Días de Mora	Monto Deuda Promedio	Número de meses inactivo	numero de cuotas	Aval	PAGA
2050	M       	700000	45	UNV     	CAS     	31	119	SANTIAGO        	0	186307	0	0	108	0	0	1	27	SI	PAGA
2051	M       	2605000	50	TEC     	CAS     	13	16	ANTOFAGASTA     	0	1326136	0	0	4128	0	123364	2	80	NO	NO PAGA
2052	F       	75000	49	TEC     	SOL     	10	5	IQUIQUE         	0	1600000	0	690	0	5	0	0	80	SI	NO PAGA
2053	F       	1200000	47	UNV     	CAS     	45	88	SANTIAGO        	0	1000000	0	764805	0	0	141	1	50	NO	PAGA
2054	F       	887000	55	TEC     	SOL     	90	92	SANTIAGO        	0	1583604	0	0	14	40	83	1	29	NO	PAGA
2055	F       	500000	49	UNV     	SOL     	80	81	SANTIAGO        	0	128846	0	188588	187	0	0	1	19	NO	PAGA
2056	F       	1601000	38	MED     	CAS     	85	91	SANTIAGO        	0	64552	0	331001	401	36	8107	1	80	NO	NO PAGA
2057	F       	1500000	53	TEC     	CAS     	90	80	SANTIAGO        	0	600000	5001190	0	391	10	91	1	69	NO	NO PAGA
2058	M       	70000	55	UNV     	CAS     	55	90	SANTIAGO        	0	13869	2679928	2000000	1881	42	3533	2	8	NO	PAGA
2059	F       	626000	54	TEC     	SOL     	27	226	CONCEPCION      	0	451626	0	0	0	0	0	1	21	NO	PAGA
2060	F       	2890000	53	MED     	CAS     	90	88	SANTIAGO        	0	0	0	0	816	43	9966	1	80	NO	NO PAGA
2061	M       	50100	43	UNV     	CAS     	19	115	SANTIAGO        	0	0	0	0	177	0	0	1	19	SI	PAGA
2062	F       	6860000	33	MED     	VIU     	14	22	COPIAPO         	1558116	317990	0	500000	1891	0	0	1	9	NO	NO PAGA
2063	F       	630000	47	MED     	CAS     	81	59	QUILLOTA        	0	0	0	0	0	19	0	0	26	NO	NO PAGA
2064	M       	1580000	34	MED     	CAS     	35	106	SANTIAGO        	0	3040151	0	1493101	1624	0	1519	1	65	SI	NO PAGA
2065	F       	511000	45	UNV     	CAS     	54	90	SANTIAGO        	0	-34183	0	592764	261	0	99	1	18	NO	PAGA
2066	F       	50000	46	TEC     	SOL     	122	80	SANTIAGO        	0	600000	0	0	1398	0	0	1	8	SI	NO PAGA
2067	M       	1115000	46	UNV     	CAS     	40	86	SANTIAGO        	2534290	65085	0	2803869	4001	49	3826	2	16	NO	PAGA
2068	M       	800000	43	UNV     	CAS     	31	119	SANTIAGO        	0	350000	0	0	32	0	16	2	37	NO	PAGA
2069	F       	1000000	56	MED     	CAS     	19	117	SANTIAGO        	0	2076401	0	0	439	14	0	1	30	NO	NO PAGA
2070	M       	2077000	53	UNV     	SOL     	138	1	ARICA           	3044137	1942998	0	1303349	4094	0	0	1	75	NO	PAGA
2071	M       	6590000	38	UNV     	CAS     	55	90	SANTIAGO        	1750766	132781	0	1119602	4153	41	2041	2	21	NO	PAGA
2072	M       	1000000	37	TEC     	CAS     	90	85	SANTIAGO        	0	0	0	0	90	23	0	1	50	NO	NO PAGA
2073	M       	880000	53	UNV     	CAS     	27	226	CONCEPCION      	1526989	25700	0	415691	2226	0	302	2	22	NO	PAGA
2074	F       	1100000	45	MED     	CAS     	138	1	ARICA           	0	250000	0	896381	583	0	19532	1	50	SI	PAGA
2075	M       	1500000	47	UNV     	CAS     	90	89	SANTIAGO        	4009010	675151	0	2150975	4579	22	3395	2	29	SI	PAGA
2076	M       	69000	54	MED     	CAS     	55	90	SANTIAGO        	0	3964562	33374169	0	229	0	8110	1	69	NO	PAGA
2077	F       	823000	54	UNV     	CAS     	48	87	SANTIAGO        	0	21772	0	483731	487	0	492	1	37	NO	PAGA
2078	F       	83500	42	MED     	SOL     	90	115	SANTIAGO        	0	500000	0	171164	0	9	0	0	23	SI	NO PAGA
2079	F       	570000	32	MED     	SEP     	90	86	SANTIAGO        	0	500000	0	29434	352	0	1	1	18	NO	NO PAGA
2080	F       	1500000	47	UNV     	CAS     	64	85	SANTIAGO        	0	800000	0	0	0	23	0	0	67	NO	NO PAGA
2081	F       	500000	29	MED     	CAS     	104	85	SANTIAGO        	0	168492	0	87200	77	0	3	1	19	NO	NO PAGA
2082	M       	1000000	45	UNV     	SOL     	31	119	SANTIAGO        	0	0	0	0	0	0	0	1	50	NO	PAGA
2083	M       	8000000	43	UNV     	CAS     	55	90	SANTIAGO        	0	230389	0	209835	19	0	176	1	80	NO	PAGA
2084	M       	1000000	38	UNV     	SOL     	102	93	SANTIAGO        	0	27942	0	0	2532	9	0	3	25	NO	NO PAGA
2085	F       	5000000	33	TEC     	VIU     	62	292	PUERTO VARAS    	0	1662930	0	0	1168	81	529	1	44	NO	NO PAGA
2086	M       	2453000	32	TEC     	CAS     	90	80	SANTIAGO        	0	800000	0	170050	0	0	63063	0	80	NO	NO PAGA
2087	F       	542000	26	EUN     	SOL     	38	80	SANTIAGO        	0	250000	0	209465	0	0	213	0	20	NO	NO PAGA
2088	F       	440000	45	UNV     	CAS     	57	85	SANTIAGO        	0	-357	0	300000	225	0	306	1	16	NO	PAGA
2089	M       	5730000	40	        	CAS     	76	98	SANTIAGO        	0	93743	1365708	67513	197	0	1625	1	37	SI	PAGA
2090	M       	445000	32	UNV     	CAS     	29	92	SANTIAGO        	0	550000	0	0	0	0	230	0	13	NO	NO PAGA
2091	F       	820000	51	MED     	CAS     	124	253	TEMUCO          	0	1964918	0	459	3337	9	0	2	8	NO	NO PAGA
2092	F       	550000	32	TEC     	SOL     	39	105	SANTIAGO        	0	85293	0	500000	1080	22	510	2	12	NO	NO PAGA
2093	F       	750000	44	UNV     	CAS     	31	119	SANTIAGO        	1654119	309586	0	500000	2261	0	512	1	15	SI	PAGA
2094	M       	1024000	52	MED     		27	226	CONCEPCION      	0	34482		900000	973	9	1793	2	42	NO	PAGA
2095	M       	900000	40	MED     	CAS     	10	5	IQUIQUE         	0	149449	0	561638	384	0	536	1	42	SI	NO PAGA
2096	M       	9900000	44	UNV     	CAS     	55	90	SANTIAGO        	0	527043	0	0	804	0	0	1	31	NO	PAGA
2097	M       	600000	30	TEC     	SOL     	100	70	QUILPUE         	0	0	0	202215	105	0	160	2	23	NO	NO PAGA
2098	F       	482000	45	MED     	CAS     	31	119	SANTIAGO        	0	604803	0	0	43	0	0	1	14	NO	PAGA
2099	F       	5970000	36	MED     	VIU     	40	88	SANTIAGO        	0	1718502	0	186221	535	0	0	1	80	NO	NO PAGA
2100	M       	955000	39	MED     	CAS     	68	213	LOS ANGELES     	0	40176	0	476240	2838	10	543	2	20	NO	NO PAGA
2101	M       	6000000	44	MED     	CAS     	55	90	SANTIAGO        	314474	0	0	0	419	0	0	1	18	NO	PAGA
2102	M       	444000	43	UNV     	CAS     	31	119	SANTIAGO        	0	300000	0	0	0	12	0	1	15	NO	PAGA
2103	F       	7500000	38	TEC     	SOL     	90	111	SANTIAGO        	0	0	0	0	1523	19	0	1	25	NO	NO PAGA
2104	M       	2000000	52	UNV     	CAS     	27	226	CONCEPCION      	0	1296000	0	200000	964	59	26225	2	80	NO	PAGA
2105	M       	1600000	36	MED     	CAS     	90	85	SANTIAGO        	0	0	1637042	0	3532	34	1936	1	61	NO	NO PAGA
2106	M       	638000	32	UNV     	CAS     	48	107	SANTIAGO        	0	693829	0	0	77	0	155	2	19	NO	NO PAGA
2107	M       	7300000	30	UNV     	CAS     	55	90	SANTIAGO        	0	1250000	0	1000000	597	0	1	2	80	NO	PAGA
2108	F       	740000	43	TEC     	CAS     	65	74	SAN ANTONIO     	0	1891842	0	152025	0	0	152	0	11	NO	NO PAGA
2109	M       	600000	45	UNV     	CAS     	131	80	SANTIAGO        	0	474120	0	240248	613	16	249	1	18	SI	PAGA
2110	M       	1215000	45	UNV     	CAS     	31	119	SANTIAGO        	0	453120	0	500000	2479	0	589	2	36	NO	PAGA
2111	F       	650000	41	TEC     	CAS     	60	291	PUERTO MONTT    	420116	600000	0	0	487	0	109	1	16	NO	NO PAGA
2112	F       	65000	44	TEC     	SOL     	94	301	ANCUD           	3183494	1022225	0	518685	3541	0	138	1	78	SI	NO PAGA
2113	M       	650000	47	UNV     	CAS     	146	90	SANTIAGO        	0	1544412	0	260790	296	15	0	1	11	NO	PAGA
2114	M       	1652000	41	MED     	CAS     	39	93	SANTIAGO        	0	176876	0	1973851	3768	0	2836	2	62	SI	PAGA
2115	F       	7440000	34	TEC     	SOL     	13	16	ANTOFAGASTA     	1810922	150130	0	500000	2355	0	521	1	14	NO	NO PAGA
2116	F       	600000	35	UNV     	SOL     	107	164	CURICO          	0	1159299	0	0	141	0	0	1	13	NO	NO PAGA
2117	M       	73500	45	UNV     	CAS     	55	90	SANTIAGO        	0	1000000	0	0	1108	47	1020	1	80	NO	PAGA
2118	F       	46000	41	TEC     	SEP     	34	29	LA SERENA       	870475	737630	0	500000	3338	15	510	3	20	NO	NO PAGA
2119	M       	730000	50	UNV     	CAS     	31	119	SANTIAGO        	0	550000	0	273100	0	0	274	1	24	SI	PAGA
2120	M       	55000	51	MED     	SEP     	55	90	SANTIAGO        	0	141555	0	161426	154	0	301	1	59	SI	PAGA
2121	M       	504000	39	UNV     	CAS     	57	93	SANTIAGO        	0	290259	0	694844	522	0	658	1	15	NO	NO PAGA
2122	F       	720000	60	MED     	CAS     	63	300	CASTRO          	1220862	500000	0	0	420	0	20051	3	12	NO	NO PAGA
2123	M       	1600000	46	UNV     	CAS     	138	1	ARICA           	2781888	650000	0	2945713	8335	0	5025	2	13	NO	PAGA
2124	M       	470000	45	UNV     	SOL     	31	119	SANTIAGO        	0	500000	0	204780	0	13	57	1	14	NO	PAGA
2125	F       	3895000	51	UNV     	CAS     	138	93	SANTIAGO        	0	26464	0	0	564	69	663	3	80	NO	PAGA
2126	M       	600000	55	UNV     	CAS     	76	84	SANTIAGO        	860317	233388	0	233777	1124	0	247	2	13	SI	PAGA
2127	F       	51100	58	MED     	SOL     	31	90	SANTIAGO        	0	0	0	0	519	5	2988	1	35	SI	NO PAGA
2128	M       	700000	53	TEC     	CAS     	35	80	SANTIAGO        	1900560	250000	0	0	2028	5	0	1	7	SI	PAGA
2129	F       	1400000	36	UNV     	SOL     	84	80	SANTIAGO        	0	880061	0	0	31	0	0	1	62	NO	NO PAGA
2130	F       	690000	29	MED     	SOL     	142	93	SANTIAGO        	0	904227	0	0	832	0	0	1	19	SI	NO PAGA
2131	F       	54000	44	TEC     	SOL     	86	49	LOS ANDES       	2103096	243581	0	537701	3193	0	491	3	80	SI	NO PAGA
2132	F       	50000	37	MED     	SOL     	35	89	SANTIAGO        	0	318994	0	0	49	0	236	1	16	SI	NO PAGA
2133	M       	525000	52	TEC     	SOL     	138	1	ARICA           	26954	660	0	700000	433	0	714	1	17	NO	PAGA
2134	M       	7500000	41	UNV     	CAS     	55	90	SANTIAGO        	0	1172984	0	0	0	0	2060	1	9	NO	PAGA
2135	M       	53000	42	UNV     	CAS     	55	90	SANTIAGO        	1602114	535100	0	616122	2129	0	0	1	35	NO	PAGA
2136	M       	600000	51	UNV     	CAS     	138	1	ARICA           	1149869	190445	0	325378	1183	9	0	1	11	SI	PAGA
2137	M       	950000	35	UNV     	CAS     	90	105	SANTIAGO        	87440	1955363	0	472340	203	19	496	1	28	SI	NO PAGA
2138	M       	480000	39	UNV     	CAS     	61	284	OSORNO          	0	0	0	0	9	0	103	1	20	NO	NO PAGA
2139	M       	893000	45	UNV     	CAS     	31	119	SANTIAGO        	0	1945800	0	0	132	0	0	1	26	NO	PAGA
2140	F       	1000000	56	UNV     	CAS     	12	13	CALAMA          	0	650000	0	558636	1850	0	3245	1	32	SI	NO PAGA
2141	F       	5000000	39	TEC     	SOL     	22	1	ARICA           	0	393420	0	0	1	0	0	1	35	NO	NO PAGA
2142	M       	75000	41	MED     	CAS     	55	90	SANTIAGO        	0	0	0	700000	1205	9	714	2	41	NO	PAGA
2143	F       	7780000	35	TEC     	VIU     	66	67	VINA DEL MAR    	0	125103	0	481570	220	0	375	1	36	NO	NO PAGA
2144	M       	450000	40	MED     	CAS     	90	103	SANTIAGO        	0	495866	0	23859	0	11	17	0	14	NO	NO PAGA
2145	M       	6000000	44	UNV     	CAS     	55	90	SANTIAGO        	0	41374	0	118281	151	0	89	1	17	NO	PAGA
2146	M       	2300000	46	UNV     	CAS     	138	1	ARICA           	1763259	126832	0	1500000	4497	0	1527	2	80	NO	PAGA
2147	F       	1000000	50	UNV     	CAS     	90	80	SANTIAGO        	0	803937	0	700000	49	27	311	1	42	NO	PAGA
2148	M       		53	UNV     	CAS     	27	226	CONCEPCION      	0	250000	0	0	0	0	7	1	18	NO	PAGA
2149	F       	8000000	34	TEC     	VIU     	34	29	LA SERENA       	0	0	0	0	0	0	136	0	27	NO	NO PAGA
2150	M       	1000000	48	UNV     	CAS     	92	88	SANTIAGO        	0	800000	0	0	337	0	0	1	42	NO	PAGA
2151	M       	700000	31	TEC     	CAS     	27	226	CONCEPCION      	0	250000	0	105307	108	0	240	1	26	NO	PAGA
2152	M       	777000	52	UNV     	CAS     	90	94	SANTIAGO        	0	764505	0	0	198	0	0	1	32	NO	PAGA
2153	M       	990000	50	UNV     	SOL     	138	1	ARICA           	2661695	208983	0	0	763	11	1833	3	21	NO	PAGA
2154	M       	700000	49	UNV     	CAS     	138	1	ARICA           	0	1650000	0	149765	2335	38	1010	1	5	NO	PAGA
2155	F       	1139000	49	UNV     	VIU     	27	226	CONCEPCION      	1323910	140172	0	1000000	1497	0	1022	1	42	NO	NO PAGA
2156	F       	990000	45	UNV     	CAS     	31	119	SANTIAGO        	1428784	0	0	0	1493	0	0	1	35	NO	PAGA
2157	M       	74400	46	UNV     	CAS     	55	90	SANTIAGO        	0	0	0	0	271	0	0	1	18	NO	PAGA
2158	M       	550000	49	UNV     	CAS     	31	119	SANTIAGO        	0	403159	0	2000000	774	0	3882	2	15	NO	PAGA
2159	F       	52900	52	TEC     	SOL     	24	87	SANTIAGO        	0	1500000	8209243	0	546	0	48960	1	80	SI	NO PAGA
2160	M       	1000000	48	UNV     	SOL     	152	88	SANTIAGO        	0	15080	0	3745	201	0	253	1	48	NO	PAGA
2161	M       	697000	54	MED     	SOL     	27	226	CONCEPCION      	505623	1111733	0	266818	1407	20	0	2	12	NO	PAGA
2162	M       	4520000	35	UNV     	CAS     	55	90	SANTIAGO        	0	577884	0	344209	427	0	348	1	16	NO	PAGA
2163	F       	45000	41	TEC     		83	89	SANTIAGO        	0	2100000		0	0	33	544	0	54	NO	NO PAGA
2164	M       	1800000	42	TEC     	CAS     	27	226	CONCEPCION      	3354043	500000	0	0	3694	0	2895	1	70	NO	PAGA
2165	M       	3200000	49	MED     	SEP     	123	90	SANTIAGO        	0	101271	0	5632483	3342	14	10018	2	80	NO	PAGA
2166	F       	471000	46	UNV     	CAS     	90	89	SANTIAGO        	0	926068	0	0	0	0	0	0	10	NO	NO PAGA
2167	F       	1000000	44	TEC     	CAS     	90	118	SANTIAGO        	0	0	0	0	385	0	14391	2	47	NO	NO PAGA
2168	M       	700000	42	MED     	CAS     	31	119	SANTIAGO        	0	0	0	0	0	0	11222	1	28	NO	PAGA
2169	M       	1700000	48	UNV     	CAS     	127	85	SANTIAGO        	0	1319066	0	0	545	0	345	2	80	NO	PAGA
2170	M       	5450000	52	TEC     	CAS     	39	84	SANTIAGO        	0	650000	0	0	15	0	22804	1	80	NO	NO PAGA
2171	M       	850000	28	TEC     	SEP     	96	115	SANTIAGO        	0	1237000	0	0	113	0	0	1	31	NO	NO PAGA
2172	M       	780000	29	MED     	CAS     	20	49	LOS ANDES       	0	279711	0	0	188	5	0	2	37	NO	NO PAGA
2173	M       	529000	32	UNV     	SOL     	42	31	COQUIMBO        	0	500000	0	0	935	2	0	1	12	NO	NO PAGA
2174	M       	3500000	35	MED     	CAS     	10	5	IQUIQUE         	0	-71168	11352575	1000000	13291	0	90585	2	78	NO	NO PAGA
2175	F       	1100000	39	TEC     	CAS     	48	89	SANTIAGO        	0	1518780	0	0	0	31	0	0	40	NO	NO PAGA
2176	M       	6210000	44	UNV     	CAS     	55	90	SANTIAGO        	0	198960	0	0	0	0	450	1	21	NO	PAGA
2177	M       	4450000	40	UNV     	CAS     	55	90	SANTIAGO        	0	14935	386581	800000	1087	0	1281	2	13	SI	PAGA
2178	F       	800000	58	TEC     	SOL     	85	88	SANTIAGO        	0	422986	0	444991	31	0	437	1	36	NO	NO PAGA
2179	M       	4000000	44	TEC     	CAS     	24	88	SANTIAGO        	3097564	9464	0	6000000	18565	0	6297	3	55	NO	NO PAGA
2180	F       	1101000	47	MED     	VIU     	71	326	PUNTA ARENAS    	1213865	587389	0	0	2566	24	2	2	30	NO	NO PAGA
2181	M       	58900	48	MED     	CAS     	55	90	SANTIAGO        	0	2250000	0	2016	0	0	25602	1	72	NO	PAGA
2182	F       	1640000	44	MED     	CAS     	55	86	SANTIAGO        	0	800000	0	0	3	0	42	1	80	NO	NO PAGA
2183	M       	44400	40	UNV     	CAS     	122	89	SANTIAGO        	0	378337	0	756435	3687	36	1260	2	19	SI	PAGA
2184	M       	1569000	32	TEC     	CAS     	129	105	SANTIAGO        	2989522	864416	0	1000000	4232	16	509	2	52	NO	PAGA
2185	M       	7980000	42	UNV     	CAS     	55	90	SANTIAGO        	0	800000	0	46554	1791	0	0	1	33		PAGA
2186	M       	50000	48	MED     	CAS     	55	90	SANTIAGO        	643275	3771	0	500000	1926	19	31765	2	46	NO	PAGA
2187	M       	600000	32	TEC     	CAS     	75	186	PARRAL          	0	0	0	0	0	0	748	0	24	NO	NO PAGA
2188	M       	1500000	43	TEC     	CAS     	24	88	SANTIAGO        	3106530	294809	0	0	537	39	0	1	41	NO	NO PAGA
2189	M       	80000	40	MED     	CAS     	55	90	SANTIAGO        	0	930297	0	121231	0	0	278	1	30	NO	PAGA
2190	M       	500000	37	UNV     	CAS     	27	227	TALCAHUANO      	0	493628	0	0	6	15	0	1	16	NO	NO PAGA
2191	M       	1070000	50	MED     	CAS     	138	1	ARICA           	0	500000	0	0	2840	0	152	3	26	NO	PAGA
2192	F       	571000	29	TEC     	SOL     	93	93	SANTIAGO        	0	250000	0	20170	931	0	0	1	14	NO	NO PAGA
2193	M       	970000	51	TEC     	CAS     	149	105	SANTIAGO        	0	277892	3467503	735001	264	0	12848	2	46	SI	PAGA
2194	M       	68000	48	UNV     	CAS     	31	119	SANTIAGO        	0	750000	0	4000000	0	0	51833	1	61	SI	PAGA
2195	F       	45000	52	MED     	SOL     	98	122	MELIPILLA       	0	566161	0	0	83	0	0	1	80	SI	NO PAGA
2196	M       	700000	40	TEC     	SOL     	98	127	TALAGANTE       	248892	300000	0	300000	319	0	306	1	23	SI	NO PAGA
2197	M       	5350000	44	UNV     	CAS     	16	89	SANTIAGO        	974099	74081	0	270354	1627	0	305	1	7	SI	PAGA
2198	M       	50000	52	MED     	CAS     	55	90	SANTIAGO        	0	789829	0	0	10	0	12651	1	68	SI	PAGA
2199	F       	8000000	38	TEC     	VIU     	108	93	SANTIAGO        	308714	294520	0	350000	1257	0	357	1	6	NO	NO PAGA
2200	M       	60000	46	UNV     	CAS     	92	88	SANTIAGO        	0	-10616	0	507691	1189	0	1018	1	54	NO	PAGA
2201	F       	800000	41	MED     	SOL     	102	90	SANTIAGO        	0	827187	0	1000000	472	0	1018	1	32	SI	NO PAGA
2202	F       	82300	47	MED     	SOL     	126	80	SANTIAGO        	0	239267	0	0	641	0	0	1	15	SI	NO PAGA
2203	F       	3500000	59	TEC     	CAS     	84	85	SANTIAGO        	0	313284	0	348659	1659	98	0	3	80	NO	NO PAGA
2204	M       	1024000	46	UNV     	CAS     	138	1	ARICA           	0	34482	0	900000	973	9	1793	2	42	NO	PAGA
2205	M       	623000	51	UNV     	SOL     	138	1	ARICA           	0	600000	0	0	752	0	0	1	18	NO	PAGA
2206	M       	772000	46	UNV     	CAS     	31	119	SANTIAGO        	0	-17434	0	250000	1258	0	256	2	27	SI	PAGA
2207	M       	508000	42	MED     	CAS     	13	16	ANTOFAGASTA     	0	0	0	0	1251	18	0	1	8	NO	NO PAGA
2208	M       	1000000	45	MED     	CAS     	138	1	ARICA           	0	0	0	113058	3065	0	3649	3	20	SI	PAGA
2209	F       	950000	55	UNV     	CAS     	83	85	SANTIAGO        	0	317556	0	259819	307	28	239	1	45	NO	PAGA
2210	M       	5500000	42	UNV     	CAS     	138	87	SANTIAGO        	0	-290760	0	665032	510	27	674	1	35	NO	PAGA
2211	M       	550000	55	MED     	CAS     	57	112	SANTIAGO        	0	300000	0	286260	0	0	291	0	19	NO	NO PAGA
2212	M       	4500000	41	MED     	CAS     	80	93	SANTIAGO        	0	1422425	0	0	1	34	449	1	62	NO	PAGA
2213	M       	1211000	36	MED     	CAS     	30	98	SANTIAGO        	0	858970	0	568510	0	0	13329	0	52	NO	NO PAGA
2214	F       	1500000	29	TEC     	CAS     	93	80	SANTIAGO        	0	0	0	0	1873	0	1441	1	57	NO	NO PAGA
2215	F       	500000	44	MED     	CAS     	53	103	SANTIAGO        	0	499979	0	0	1023	12	524	1	10	NO	NO PAGA
2216	F       	722000	36	MED     	CAS     	101	87	SANTIAGO        	0	1408858	0	0	456	0	434	1	15	NO	NO PAGA
2217	M       	48500	40	UNV     	CAS     	15	80	SANTIAGO        	0	1800000	0	600000	373	34	1285	1	23	NO	PAGA
2218	M       	1600000	55	UNV     	SOL     	144	89	SANTIAGO        	0	787280	0	199379	615	25	701	1	80	NO	NO PAGA
2219	F       	59000	51	TEC     	SOL     	23	164	CURICO          	0	500000	0	0	0	7	0	0	19	SI	NO PAGA
2220	M       	2100000	45	MED     	VIU     	84	85	SANTIAGO        	0	800000	0	829308	1984	7	846	2	80	NO	PAGA
2221	M       	500000	38	TEC     	SOL     	90	89	SANTIAGO        	0	500000	0	0	0	57	0	0	15	NO	NO PAGA
2222	M       	1500000	45	TEC     	CAS     	59	88	SANTIAGO        	0	0	0	0	772	14	9	1	68	NO	NO PAGA
2223	F       	8870000	36	TEC     	SOL     	141	31	COQUIMBO        	0	75466	0	0	540	0	0	1	45	NO	NO PAGA
2224	M       	500000	47	UNV     	SEP     	31	119	SANTIAGO        	0	325000	0	300000	250	0	306	1	17	NO	PAGA
2225	F       	4500000	34	TEC     	SOL     	12	13	CALAMA          	688341	413537	0	146710	1509	0	0	1	15	NO	NO PAGA
2226	F       	75000	41	TEC     	SOL     	19	115	SANTIAGO        	0	8833	0	0	500	0	0	1	17	SI	NO PAGA
2227	F       	700000	60	TEC     	SOL     	108	99	SANTIAGO        	0	812080	0	0	94	0	0	1	20	NO	NO PAGA
2228	M       	60000	40	UNV     	CAS     	52	89	SANTIAGO        	0	9087	0	408267	681	0	307	2	13	NO	PAGA
2229	M       	1500000	38	TEC     	SOL     	59	88	SANTIAGO        	0	0	0	0	7	0	0	1	75	NO	NO PAGA
2230	F       	82100	38	TEC     	SOL     	71	326	PUNTA ARENAS    	0	46658	0	427698	89	0	0	1	18	SI	NO PAGA
2231	M       	625000	51	UNV     	CAS     	16	93	SANTIAGO        	0	764629	0	0	0	0	2	1	18	NO	PAGA
2232	M       	489000	54	UNV     	CAS     	108	115	SANTIAGO        	0	600000	0	0	686	0	0	3	13	NO	PAGA
2233	F       	550000	25	TEC     	SOL     	13	16	ANTOFAGASTA     	0	0	0	0	414	0	0	1	18	NO	NO PAGA
2234	M       	2000000	40	UNV     	SEP     	128	88	SANTIAGO        	0	307335	0	0	472	0	0	2	80	NO	NO PAGA
2235	M       	1300000	34	TEC     	CAS     	123	105	SANTIAGO        	0	500000	0	0	29	2	0	1	60	NO	NO PAGA
2236	M       	550000	29	TEC     	SOL     	27	226	CONCEPCION      	0	62411	0	410608	202	0	430	1	20	NO	PAGA
2237	M       	68500	43	UNV     	CAS     	55	90	SANTIAGO        	0	250000	0	250000	1894	0	900	2	8	NO	PAGA
2238	F       	500000	37	TEC     	CAS     	139	90	SANTIAGO        	0	132982	0	0	112	0	0	1	19	NO	NO PAGA
2239	M       	8210000	42	UNV     	CAS     	55	90	SANTIAGO        	0	550000	0	138955	20	0	0	1	23	NO	PAGA
2240	F       	630000	47	UNV     	CAS     	81	59	QUILLOTA        	0	0	0	0	0	19	0	0	26	NO	NO PAGA
2241	M       	700000	47	MED     	CAS     	79	148	SAN FERNANDO    	1112326	104780	0	1167713	1496	0	2356	2	14	NO	NO PAGA
2242	F       	3200000	48	TEC     	CAS     	84	102	SANTIAGO        	0	2000000	0	500000	1770	0	510	1	80	NO	NO PAGA
2243	M       	507000	32	TEC     	SOL     	52	109	SANTIAGO        	0	95332	438241	381788	234	0	1046	1	18	NO	NO PAGA
2244	M       	650000	55	UNV     	SEP     	31	119	SANTIAGO        	0	0	0	0	0	0	95	1	26	NO	PAGA
2245	M       	2057000	38	UNV     	CAS     	68	213	LOS ANGELES     	0	973247	0	0	11	0	40322	2	80	NO	NO PAGA
2246	F       	1142000	55	TEC     	SOL     	28	80	SANTIAGO        	0	390000	0	0	270	0	3193	1	54	NO	PAGA
2247	M       	70000	44	UNV     	CAS     	55	90	SANTIAGO        	0	121533	0	1034897	424	0	39314	2	46	SI	PAGA
2248	F       	50000	45	MED     	SOL     	40	67	VINA DEL MAR    	0	800000	0	0	0	4	1162	0	33	SI	NO PAGA
2249	F       	3000000	46	TEC     	SEP     	93	88	SANTIAGO        	0	6923740	0	0	0	38	0	0	80	NO	NO PAGA
2250	M       	500000	45	UNV     	SOL     	76	96	SANTIAGO        	0	50654	0	0	136	0	0	1	19	SI	PAGA
2251	M       	1410000	44	TEC     	CAS     	45	80	SANTIAGO        	0	74335	0	864319	654	0	786	1	64	NO	NO PAGA
2252	M       	1000000	50	UNV     	CAS     	31	119	SANTIAGO        	732485	325000	0	0	956	0	0	2	40	NO	PAGA
2253	F       	1639000	41	UNV     	CAS     	38	88	SANTIAGO        	1732363	102541	0	671262	7236	0	2278	3	26	NO	PAGA
2254	M       	70000	52	UNV     	CAS     	55	90	SANTIAGO        	0	0	0	481495	0	0	491	1	22	NO	PAGA
2255	F       	470000	58	MED     	CAS     	72	504	EL SALVADOR     	0	538534	0	0	168	0	312	1	14	NO	NO PAGA
