ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;Crédito_1;Crédito_2;Crédito_3;Crédito_4;Monto solicitado;Días de Mora;Monto Deuda Promedio;Número de meses inactivo;numero de cuotas;Aval;PAGA
1,875;F       ;503,000;62;TEC     ;CAS     ;56;131;RANCAGUA        ;0;900,000;0;0;1,003;4;0;1;11;NO;NO PAGA
1,876;F       ;66,400;46;MED     ;SOL     ;40;67;VINA DEL MAR    ;0;306,473;0;552,752;1,643;46;969;1;8;SI;NO PAGA
1,877;F       ;5,480,000;35;TEC     ;SEP     ;102;91;SANTIAGO        ;0;500,000;0;0;114;0;0;1;20;NO;NO PAGA
1,878;F       ;59,000;49;MED     ;VIU     ;16;89;SANTIAGO        ;0;0;0;0;83;0;0;1;75;SI;NO PAGA
1,879;F       ;72,500;54;MED     ;SOL     ;122;101;SANTIAGO        ;0;129,250;0;0;1,381;1;0;1;6;SI;NO PAGA
1,880;M       ;483,000;29;EUN     ;SOL     ;60;287;PUERTO OCTAY    ;0;250,000;0;250,000;0;0;233;0;17;NO;NO PAGA
1,881;F       ;700,000;45;UNV     ;SOL     ;85;87;SANTIAGO        ;0;439,591;0;500,000;48;0;509;1;24;NO;PAGA
1,882;M       ;8,230,000;39;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;0;210;0;0;1;18;NO;PAGA
1,883;M       ;700,000;60;MED     ;SOL     ;108;99;SANTIAGO        ;0;812,080;0;0;94;0;0;1;20;NO;NO PAGA
1,884;F       ;8,600,000;29;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;620,629;0;708,876;2,163;0;1,328;1;34;NO;NO PAGA
1,885;F       ;88,100;43;MED     ;SOL     ;71;326;PUNTA ARENAS    ;3,718,061;145,933;0;2,045,350;4,284;0;2,485;1;71;SI;NO PAGA
1,886;F       ;81,500;60;TEC     ;SOL     ;15;67;VINA DEL MAR    ;0;2,800,000;12,056,965;0;0;87;45,487;0;80;SI;NO PAGA
1,887;M       ;1,350,000;43;TEC     ;SEP     ;27;226;CONCEPCION      ;0;950,000;0;885,181;544;0;587;1;58;NO;PAGA
1,888;M       ;1,024,000;47;UNV     ;SOL     ;138;1;ARICA           ;0;6,311;0;1,102,797;1,465;20;472;2;37;NO;PAGA
1,889;M       ;69,500;45;MED     ;CAS     ;41;93;SANTIAGO        ;0;338,008;0;0;11;0;0;1;35;NO;PAGA
1,890;M       ;1,193,000;28;UNV     ;CAS     ;27;226;CONCEPCION      ;0;500,000;0;23,441;0;0;206;1;55;NO;PAGA
1,891;M       ;5,000,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500,000;0;500,000;8;0;509;1;24;NO;PAGA
1,892;F       ;694,000;25;TEC     ;CAS     ;16;93;SANTIAGO        ;0;247,969;0;0;116;0;0;1;26;SI;PAGA
1,893;M       ;500,000;37;UNV     ;SOL     ;27;227;TALCAHUANO      ;0;493,628;0;0;6;15;0;1;16;NO;NO PAGA
1,894;M       ;450,000;37;TEC     ;CAS     ;47;66;VALPARAISO      ;0;250,000;0;0;957;0;0;1;9;NO;NO PAGA
1,895;F       ;6,280,000;37;TEC     ;VIU     ;84;115;SANTIAGO        ;0;843,397;0;418,642;2,294;0;365;1;6;NO;NO PAGA
1,896;F       ;670,000;41;UNV     ;SOL     ;138;1;ARICA           ;0;16,352;0;899,587;1,454;0;846;2;13;NO;PAGA
1,897;M       ;540,000;53;TEC     ;SOL     ;27;226;CONCEPCION      ;0;297,010;0;0;223;0;0;1;19;NO;PAGA
1,898;M       ;990,000;38;TEC     ;CAS     ;13;16;ANTOFAGASTA     ;1,348,167;799,999;0;0;4,232;30;4;3;8;NO;NO PAGA
1,899;F       ;700,000;51;BAS     ;CAS     ;90;88;SANTIAGO        ;0;1,000,000;;500,000;2,305;0;3,873;2;5;NO;NO PAGA
1,900;M       ;9,100,000;42;UNV     ;CAS     ;19;92;SANTIAGO        ;0;0;0;0;1,676;23;715;1;39;NO;PAGA
1,901;M       ;1,197,000;39;UNV     ;CAS     ;55;226;CONCEPCION      ;0;250,000;0;1,182;3,541;22;263;1;25;NO;NO PAGA
1,902;F       ;1,490,000;55;TEC     ;CAS     ;40;67;VINA DEL MAR    ;0;2,200,000;0;0;102;0;0;1;53;NO;NO PAGA
1,903;F       ;5,500,000;41;TEC     ;VIU     ;13;16;ANTOFAGASTA     ;0;1,317,443;0;632,337;2,229;5;869;1;34;SI;NO PAGA
1,904;F       ;743,000;32;TEC     ;CAS     ;88;61;LA CALERA       ;0;239,387;0;500,000;1,781;0;920;3;20;NO;NO PAGA
1,905;M       ;1,930,000;51;UNV     ;CAS     ;138;1;ARICA           ;0;560,484;12,117,653;0;0;28;15,607;1;80;SI;PAGA
1,906;M       ;7,500,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;250,000;0;0;0;0;347;1;16;NO;PAGA
1,907;M       ;5,000,000;43;UNV     ;CAS     ;55;90;;0;350,738;0;901,872;0;0;331;1;34;NO;PAGA
1,908;M       ;3,223,000;52;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1,100,000;0;2,969,577;5,135;33;23,823;3;80;NO;PAGA
1,909;M       ;680,000;52;MED     ;CAS     ;39;87;SANTIAGO        ;0;0;0;1,500,000;0;0;1,522;1;28;NO;PAGA
1,910;F       ;500,000;49;UNV     ;CAS     ;76;104;SANTIAGO        ;0;7,239;0;103,813;262;0;106;1;18;SI;PAGA
1,911;M       ;7,530,000;43;BAS     ;SEP     ;107;90;SANTIAGO        ;0;399,324;0;78,038;27;0;2,051;1;57;NO;PAGA
1,912;M       ;1,880,000;43;TEC     ;CAS     ;17;90;SANTIAGO        ;0;158,834;0;3,000,000;5,396;0;10,486;3;59;NO;PAGA
1,913;M       ;900,000;49;UNV     ;CAS     ;31;119;SANTIAGO        ;853,773;520,000;0;322,558;1,845;0;572;1;27;NO;PAGA
1,914;F       ;619,000;30;UNV     ;CAS     ;33;27;HUASCO          ;0;836,920;0;0;7;0;0;1;17;NO;NO PAGA
1,915;F       ;78,000;40;TEC     ;SOL     ;139;86;SANTIAGO        ;0;650,290;0;100,000;132;0;102;1;41;SI;NO PAGA
1,916;F       ;8,000,000;41;TEC     ;VIU     ;82;85;SANTIAGO        ;0;0;0;0;3;0;26,085;1;50;NO;NO PAGA
1,917;M       ;2,000,000;48;UNV     ;CAS     ;31;119;SANTIAGO        ;4,575,186;6,286;0;1,000,000;5,187;0;1,021;1;69;SI;PAGA
1,918;F       ;700,000;40;TEC     ;CAS     ;12;13;CALAMA          ;0;368,003;0;483,037;1,058;17;1,400;2;18;NO;NO PAGA
1,919;F       ;7,830,000;31;TEC     ;CAS     ;14;22;COPIAPO         ;412,955;745,373;0;0;496;0;0;1;39;NO;NO PAGA
1,920;F       ;4,900,000;55;MED     ;CAS     ;12;13;CALAMA          ;0;536,831;0;50,000,000;1,672;27;262,321;2;80;NO;NO PAGA
1,921;M       ;850,000;45;UNV     ;CAS     ;138;1;ARICA           ;409,101;850,000;0;753,682;505;0;1,446;1;30;NO;PAGA
1,922;F       ;5,730,000;33;TEC     ;VIU     ;84;100;SANTIAGO        ;0;5,132;0;66,451;119;0;39;1;21;NO;NO PAGA
1,923;M       ;460,000;26;UNV     ;CAS     ;27;226;CONCEPCION      ;0;65,899;0;250,000;125;0;256;1;18;NO;PAGA
1,924;F       ;6,000,000;40;TEC     ;SOL     ;80;105;SANTIAGO        ;0;0;0;0;0;0;0;0;18;NO;NO PAGA
1,925;M       ;1,850,000;55;UNV     ;SEP     ;155;88;SANTIAGO        ;0;2,232,903;0;0;277;43;20,001;1;80;NO;PAGA
1,926;M       ;773,000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;800,000;0;0;0;34;50;1;31;NO;PAGA
1,927;F       ;62,300;60;TEC     ;VIU     ;90;80;SANTIAGO        ;0;836,730;0;0;5,496;8;1,527;1;12;SI;NO PAGA
1,928;M       ;1,326,000;51;MED     ;SOL     ;144;101;SANTIAGO        ;0;28,917;0;507,536;1,980;0;1,417;3;47;NO;PAGA
1,929;M       ;79,100;52;UNV     ;CAS     ;84;99;SANTIAGO        ;0;1,000,000;0;1,000,000;0;0;1,018;1;29;SI;PAGA
1,930;F       ;69,000;49;MED     ;SOL     ;49;84;SANTIAGO        ;0;500,000;10,526,016;1,845,000;0;0;11,893;0;40;SI;NO PAGA
1,931;M       ;600,000;32;MED     ;CAS     ;75;186;PARRAL          ;0;0;0;0;0;0;748;0;24;NO;NO PAGA
1,932;M       ;1,500,000;33;TEC     ;CAS     ;83;105;SANTIAGO        ;0;800,000;0;421,656;2,593;24;3,464;2;50;NO;NO PAGA
1,933;F       ;6,390,000;30;TEC     ;SOL     ;106;284;OSORNO          ;0;800,000;0;0;0;21;0;0;18;NO;NO PAGA
1,934;F       ;700,000;51;MED     ;CAS     ;90;88;SANTIAGO        ;0;1,000,000;0;500,000;2,305;0;3,873;2;5;NO;NO PAGA
1,935;M       ;485,000;53;MED     ;CAS     ;50;86;SANTIAGO        ;0;506,519;0;392,401;259;0;332;1;15;NO;PAGA
1,936;M       ;602,000;49;UNV     ;SEP     ;53;80;SANTIAGO        ;778,619;233,511;0;0;970;0;71;2;14;SI;PAGA
1,937;F       ;618,000;45;MED     ;CAS     ;108;100;SANTIAGO        ;1,527,219;161,055;0;0;1,798;0;0;1;7;NO;NO PAGA
1,938;M       ;7,300,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;1,909,621;14,806;0;511,062;2,726;0;507;1;43;NO;PAGA
1,939;F       ;1,550,000;51;UNV     ;CAS     ;60;291;PUERTO MONTT    ;0;239,434;0;0;958;3;0;2;80;NO;NO PAGA
1,940;M       ;760,000;45;MED     ;CAS     ;90;106;SANTIAGO        ;810,728;283,738;0;0;2,467;0;0;2;14;NO;PAGA
1,941;F       ;45,000;43;TEC     ;SOL     ;66;253;TEMUCO          ;269,011;2,961,732;0;0;121;9;23,057;1;80;SI;NO PAGA
1,942;F       ;558,000;49;UNV     ;CAS     ;138;1;ARICA           ;0;12,309;0;300,000;276;0;306;1;20;NO;PAGA
1,943;M       ;698,000;46;UNV     ;SOL     ;35;106;SANTIAGO        ;0;500,000;0;0;0;0;1,197;1;23;NO;PAGA
1,944;M       ;860,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;58,926;0;500,000;501;0;3,831;1;38;NO;PAGA
1,945;F       ;80,000;32;MED     ;SOL     ;125;89;SANTIAGO        ;0;1,823,977;0;0;0;17;0;0;52;SI;NO PAGA
1,946;F       ;5,230,000;35;TEC     ;VIU     ;90;5;IQUIQUE         ;0;800,000;0;355,170;13;29;351;1;66;NO;NO PAGA
1,947;M       ;650,000;36;MED     ;SOL     ;72;504;EL SALVADOR     ;673,657;553,964;0;0;863;0;0;1;14;SI;NO PAGA
1,948;F       ;2,736,000;54;TEC     ;CAS     ;85;88;SANTIAGO        ;0;0;0;0;264;10;401;1;80;NO;NO PAGA
1,949;M       ;1,600,000;41;UNV     ;SOL     ;82;90;SANTIAGO        ;1,552,266;550,000;0;0;1,673;0;801;2;75;NO;NO PAGA
1,950;M       ;710,000;36;UNV     ;CAS     ;63;301;ANCUD           ;0;449,860;0;89,985;1,283;0;0;1;16;NO;NO PAGA
1,951;F       ;832,000;38;MED     ;CAS     ;51;88;SANTIAGO        ;0;200,397;0;0;468;30;0;1;37;NO;NO PAGA
1,952;M       ;904,000;37;UNV     ;SOL     ;116;131;RANCAGUA        ;0;38,956;0;299,039;2,933;0;519;2;16;NO;NO PAGA
1,953;M       ;940,000;38;TEC     ;SEP     ;29;93;SANTIAGO        ;0;1,804,033;0;0;0;1;0;0;29;NO;NO PAGA
1,954;M       ;1,348,000;38;MED     ;CAS     ;69;55;SANTA MARIA     ;0;2,235,924;0;0;0;32;4,756;0;46;NO;NO PAGA
1,955;F       ;96,000;41;MED     ;SOL     ;16;85;SANTIAGO        ;0;262,295;0;250,000;473;0;256;1;18;SI;NO PAGA
1,956;M       ;43,500;43;MED     ;CAS     ;90;81;SANTIAGO        ;0;16,319;0;250,000;899;0;255;3;80;NO;PAGA
1,957;M       ;828,000;30;TEC     ;SOL     ;27;226;CONCEPCION      ;0;800,000;0;0;2,664;0;0;1;15;NO;PAGA
1,958;F       ;5,000,000;36;TEC     ;VIU     ;13;16;ANTOFAGASTA     ;0;325,000;0;0;146;15;373;1;16;NO;NO PAGA
1,959;F       ;797,000;60;MED     ;CAS     ;149;108;SANTIAGO        ;0;300,000;0;181,933;0;0;186;0;37;NO;NO PAGA
1,960;M       ;5,800,000;42;MED     ;CAS     ;55;90;SANTIAGO        ;1,956,306;24,594;0;2,000,000;3,547;29;1,924;2;80;NO;PAGA
1,961;M       ;80,000;50;UNV     ;CAS     ;30;101;SANTIAGO        ;0;279,201;469,124;0;22;0;932;1;70;NO;PAGA
1,962;F       ;900,000;46;UNV     ;SEP     ;138;1;ARICA           ;0;356,443;0;0;131;41;0;1;42;NO;PAGA
1,963;M       ;77,000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;1,485,877;294,165;5,390,995;3,852,980;1,587;0;34,504;1;46;NO;PAGA
1,964;F       ;7,500,000;28;EUN     ;SOL     ;102;88;SANTIAGO        ;0;1,833,055;0;0;367;0;0;1;24;NO;NO PAGA
1,965;M       ;600,000;38;TEC     ;CAS     ;30;100;SANTIAGO        ;0;500,000;728,204;0;7;8;872;1;19;NO;NO PAGA
1,966;M       ;2,210,000;47;UNV     ;VIU     ;138;1;ARICA           ;0;1,937,257;0;1,416,067;5,497;0;21,772;3;78;NO;PAGA
1,967;F       ;8,700,000;31;TEC     ;CAS     ;66;253;TEMUCO          ;0;1,100,000;0;0;0;0;0;0;13;NO;NO PAGA
1,968;M       ;1,500,000;52;MED     ;SOL     ;27;226;CONCEPCION      ;0;976,444;0;0;13;10;25,323;1;66;NO;PAGA
1,969;M       ;800,000;48;MED     ;CAS     ;138;1;ARICA           ;0;100,256;0;210,389;224;0;8,454;1;38;SI;PAGA
1,970;M       ;3,002,000;54;UNV     ;CAS     ;57;105;SANTIAGO        ;0;1,250,000;0;4,200;166;0;4;1;80;NO;PAGA
1,971;M       ;1,080,000;41;UNV     ;CAS     ;102;90;SANTIAGO        ;0;845,000;0;0;257;24;3,999;1;46;NO;NO PAGA
1,972;M       ;4,450,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;241,326;0;4,000,000;6,159;0;43,186;3;47;SI;PAGA
1,973;F       ;700,000;48;TEC     ;CAS     ;60;291;PUERTO MONTT    ;0;300,000;0;0;0;12;0;0;25;NO;NO PAGA
1,974;M       ;1,400,000;37;TEC     ;CAS     ;124;253;TEMUCO          ;599,239;800,000;0;0;770;25;3,474;1;57;NO;NO PAGA
1,975;M       ;440,000;55;TEC     ;SOL     ;84;85;SANTIAGO        ;0;5,262;0;164,158;242;0;0;1;16;NO;PAGA
1,976;M       ;1,044,000;55;TEC     ;CAS     ;120;116;SANTIAGO        ;1,438,520;232,488;0;187,326;1,672;0;224;1;36;NO;PAGA
1,977;M       ;800,000;32;UNV     ;SEP     ;78;182;LINARES         ;0;498,967;0;0;74;0;0;1;36;NO;NO PAGA
1,978;F       ;6,300,000;38;TEC     ;SOL     ;64;314;COYHAIQUE       ;0;1,269,459;0;112,267;1,243;0;0;1;80;NO;NO PAGA
1,979;F       ;3,000,000;45;MED     ;CAS     ;102;90;SANTIAGO        ;0;321,321;0;0;335;0;30,797;3;80;NO;NO PAGA
1,980;F       ;60,000;48;MED     ;SOL     ;93;90;SANTIAGO        ;0;0;0;0;3,079;0;0;1;80;SI;NO PAGA
1,981;M       ;458,000;30;TEC     ;SEP     ;122;98;SANTIAGO        ;0;277,060;0;249,353;486;10;255;1;14;NO;NO PAGA
1,982;M       ;454,000;27;UNV     ;CAS     ;151;227;TALCAHUANO      ;0;250,000;0;250,000;0;10;203;0;16;NO;NO PAGA
1,983;F       ;5,000,000;36;TEC     ;VIU     ;86;49;LOS ANDES       ;0;392,315;0;949,141;2,320;29;11,176;1;22;NO;NO PAGA
1,984;F       ;500,000;48;TEC     ;SOL     ;21;502;CHUQUICAMATA    ;0;0;0;80,488;0;0;100;0;20;NO;NO PAGA
1,985;M       ;700,000;33;TEC     ;CAS     ;12;13;CALAMA          ;1,008,411;500,000;0;0;1,486;6;0;2;13;NO;NO PAGA
1,986;F       ;68,000;51;MED     ;SOL     ;24;88;SANTIAGO        ;0;1,700,000;0;0;30;0;0;1;80;SI;NO PAGA
1,987;F       ;1,000,000;28;UNV     ;CAS     ;44;173;TALCA           ;0;2,600,000;0;0;18;0;0;1;24;NO;NO PAGA
1,988;M       ;700,000;52;MED     ;CAS     ;31;119;SANTIAGO        ;0;210,062;0;0;155;0;0;1;26;NO;PAGA
1,989;M       ;2,086,000;53;UNV     ;CAS     ;98;88;SANTIAGO        ;0;550,000;0;1,192,272;3,085;0;7,396;1;80;NO;PAGA
1,990;M       ;750,000;28;TEC     ;CAS     ;48;98;SANTIAGO        ;755,423;317,838;0;500,000;1,004;0;99;1;27;SI;PAGA
1,991;M       ;571,000;45;MED     ;CAS     ;82;80;SANTIAGO        ;0;87,203;0;0;494;11;0;2;18;NO;PAGA
1,992;M       ;674,000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1,631,228;0;1,015,374;302;0;2,928;2;11;NO;PAGA
1,993;F       ;65,000;50;MED     ;SOL     ;38;93;SANTIAGO        ;2,246,139;465,571;0;1,576,637;3,439;0;17,463;1;36;SI;NO PAGA
1,994;F       ;7,400,000;44;UNV     ;CAS     ;102;90;SANTIAGO        ;740,362;0;0;147,286;862;18;42;1;32;NO;PAGA
1,995;F       ;450,000;51;MED     ;CAS     ;91;279;PANGUIPULLI     ;0;181,015;0;250,000;196;0;256;1;17;NO;NO PAGA
1,996;M       ;7,820,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;126,771;0;0;432;26;6;1;44;NO;PAGA
1,997;M       ;5,020,000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;1,038,254;3,009;550,000;273,464;1,461;0;880;2;11;NO;PAGA
1,998;M       ;1,100,000;40;UNV     ;CAS     ;138;1;ARICA           ;0;489,829;0;0;10;0;0;1;51;NO;PAGA
1,999;M       ;550,000;40;BAS     ;CAS     ;47;291;PUERTO MONTT    ;0;1,000,000;0;0;274;0;406;2;12;NO;NO PAGA
2,000;M       ;1,296,000;50;UNV     ;SOL     ;138;1;ARICA           ;3,308,393;48,878;0;1,532,139;5,568;0;1,825;3;10;NO;PAGA
2,001;M       ;84,000;53;MED     ;CAS     ;55;90;SANTIAGO        ;0;151,985;0;1,365,905;550;0;1,419;2;80;NO;PAGA
2,002;M       ;1,200,000;39;TEC     ;CAS     ;42;31;COQUIMBO        ;3,788,129;512,102;0;412,983;4,116;9;420;1;17;SI;NO PAGA
2,003;F       ;630,000;46;TEC     ;SOL     ;71;326;PUNTA ARENAS    ;0;238,008;0;0;11;0;0;1;23;NO;NO PAGA
2,004;F       ;70,000;42;TEC     ;SOL     ;103;115;SANTIAGO        ;0;339,880;0;323,534;58;7;358;1;35;SI;NO PAGA
2,005;F       ;63,000;29;TEC     ;SOL     ;37;88;SANTIAGO        ;0;500,000;0;24,763;341;0;239;1;19;SI;NO PAGA
2,006;F       ;2,614,000;53;TEC     ;CAS     ;85;88;SANTIAGO        ;0;2,563,919;0;0;179;0;10,593;1;80;NO;NO PAGA
2,007;M       ;1,000,000;47;UNV     ;SOL     ;138;1;ARICA           ;3,715,777;172,528;0;300,000;4,228;0;306;1;8;NO;PAGA
2,008;M       ;750,000;35;TEC     ;SOL     ;16;89;SANTIAGO        ;0;490,455;0;0;48;13;225;1;33;NO;NO PAGA
2,009;M       ;540,000;46;MED     ;CAS     ;138;1;ARICA           ;0;498,910;0;103,769;1,569;0;0;2;6;NO;PAGA
2,010;F       ;57,700;37;MED     ;SOL     ;70;261;VILLARRICA      ;293,074;500,000;0;0;0;2;0;0;17;SI;NO PAGA
2,011;M       ;600,000;41;MED     ;CAS     ;126;110;SANTIAGO        ;0;400,000;0;0;0;0;41;1;20;SI;PAGA
2,012;;442,000;28;TEC     ;CAS     ;27;226;CONCEPCION      ;0;600,000;0;301,688;0;0;31;1;12;NO;PAGA
2,013;F       ;8,800,000;34;TEC     ;VIU     ;101;87;SANTIAGO        ;1,024,103;1,000,000;0;0;1,107;0;0;1;9;NO;NO PAGA
2,014;M       ;720,000;49;UNV     ;SOL     ;138;1;ARICA           ;0;450,000;0;159,425;96;6;102;1;25;NO;PAGA
2,015;M       ;9,700,000;42;MED     ;CAS     ;73;89;SANTIAGO        ;0;440,125;0;400,000;2,880;0;388;2;32;NO;PAGA
2,016;F       ;500,000;56;TEC     ;CAS     ;73;89;SANTIAGO        ;0;325,889;0;0;2;0;30;1;17;NO;NO PAGA
2,017;F       ;;33;TEC     ;SOL     ;52;67;VINA DEL MAR    ;1,758,007;0;0;295,846;1,758;0;302;1;20;NO;NO PAGA
2,018;F       ;5,500,000;35;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;1,000,000;0;0;45;71;0;3;60;NO;NO PAGA
2,019;F       ;45,000;50;TEC     ;SEP     ;72;22;COPIAPO         ;0;1,650,000;0;1,149,472;0;0;1,858;0;48;SI;NO PAGA
2,020;F       ;6,040,000;31;TEC     ;SOL     ;76;91;SANTIAGO        ;1,290,772;500,000;0;0;3,729;26;6,460;1;13;NO;NO PAGA
2,021;F       ;605,000;42;MED     ;SOL     ;48;89;SANTIAGO        ;0;0;0;2,000,000;0;0;5,983;0;25;NO;NO PAGA
2,022;M       ;500,000;49;TEC     ;CAS     ;138;1;ARICA           ;0;300,000;0;3,011,664;0;0;2,611;1;17;NO;PAGA
2,023;F       ;630,000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;0;213,792;0;500,000;303;0;1,528;1;23;NO;PAGA
2,024;M       ;800,000;48;UNV     ;CAS     ;138;87;SANTIAGO        ;0;-288,450;0;500,000;7;0;516;1;40;NO;PAGA
2,025;F       ;600,000;54;UNV     ;VIU     ;16;89;SANTIAGO        ;0;1,150,000;0;0;239;0;0;1;13;SI;NO PAGA
2,026;F       ;8,500,000;29;TEC     ;CAS     ;40;67;VINA DEL MAR    ;0;238,499;0;0;308;0;0;1;17;NO;NO PAGA
2,027;F       ;468,000;31;TEC     ;SOL     ;47;66;VALPARAISO      ;0;68,025;0;291,597;86;0;127;1;18;SI;NO PAGA
2,028;M       ;686,000;43;UNV     ;CAS     ;132;105;SANTIAGO        ;0;300,000;0;217,189;1,306;0;222;1;15;SI;PAGA
2,029;M       ;9,600,000;44;UNV     ;CAS     ;18;89;SANTIAGO        ;0;485,687;0;62,502;377;0;205;1;22;SI;PAGA
2,030;F       ;6,390,000;40;TEC     ;SOL     ;55;89;SANTIAGO        ;0;500,000;0;500,000;639;0;525;1;21;NO;NO PAGA
2,031;M       ;756,000;53;TEC     ;SOL     ;127;104;SANTIAGO        ;0;412,016;0;0;175;0;0;2;34;NO;PAGA
2,032;F       ;7,000,000;40;MED     ;VIU     ;75;516;LLO-LLEO        ;0;650,000;0;0;0;0;2;0;31;NO;NO PAGA
2,033;M       ;1,800,000;40;UNV     ;CAS     ;53;92;SANTIAGO        ;0;224,911;0;16,506;3,189;29;786;2;77;NO;PAGA
2,034;F       ;470,000;37;UNV     ;CAS     ;90;80;SANTIAGO        ;746,916;272,710;0;174,251;1,374;0;33;1;6;NO;PAGA
2,035;M       ;494,000;47;MED     ;CAS     ;138;1;ARICA           ;0;447,361;0;0;157;3;0;1;16;NO;PAGA
2,036;F       ;5,490,000;36;MED     ;VIU     ;121;227;TALCAHUANO      ;0;500,000;0;0;762;0;9;1;80;NO;NO PAGA
2,037;M       ;946,000;46;UNV     ;CAS     ;54;89;SANTIAGO        ;0;633,701;0;549,435;0;36;0;1;41;NO;PAGA
2,038;M       ;1,129,000;50;UNV     ;SOL     ;108;80;SANTIAGO        ;0;291,532;0;749,653;4,783;0;3,134;2;9;NO;PAGA
2,039;M       ;850,000;28;UNV     ;SOL     ;96;115;SANTIAGO        ;0;1,237,000;0;0;113;0;0;1;31;NO;NO PAGA
2,040;M       ;922,000;41;UNV     ;SEP     ;138;1;ARICA           ;370,247;758,424;0;619,198;750;3;662;2;35;NO;PAGA
2,041;F       ;527,000;28;MED     ;CAS     ;68;213;LOS ANGELES     ;0;161,200;0;0;88;0;210;1;20;NO;NO PAGA
2,042;F       ;1,860,000;48;MED     ;CAS     ;52;86;SANTIAGO        ;0;1,018,931;0;0;816;0;0;1;80;NO;NO PAGA
2,043;F       ;7,560,000;34;TEC     ;SOL     ;27;227;TALCAHUANO      ;0;0;0;92,191;0;0;94;0;42;NO;NO PAGA
2,044;M       ;600,000;44;MED     ;CAS     ;10;5;IQUIQUE         ;0;600,000;0;0;15;0;0;1;18;NO;NO PAGA
2,045;F       ;2,605,000;50;MED     ;CAS     ;13;16;ANTOFAGASTA     ;0;1,326,136;0;0;4,128;0;123,364;2;80;NO;NO PAGA
2,046;M       ;2,279,000;40;UNV     ;CAS     ;138;1;ARICA           ;4,373,067;1,000,000;0;966,131;6,833;0;987;2;69;NO;PAGA
2,047;M       ;800,000;47;UNV     ;CAS     ;48;87;SANTIAGO        ;0;800,000;0;0;460;0;0;1;32;NO;PAGA
2,048;F       ;750,000;33;MED     ;SOL     ;124;253;TEMUCO          ;0;500,000;0;850,000;1,631;0;3,603;1;22;NO;NO PAGA
2,049;F       ;442,000;50;MED     ;CAS     ;138;1;ARICA           ;0;600,000;0;301,688;0;0;31;1;12;NO;PAGA
2,050;M       ;700,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;186,307;0;0;108;0;0;1;27;SI;PAGA
2,051;M       ;2,605,000;50;TEC     ;CAS     ;13;16;ANTOFAGASTA     ;0;1,326,136;0;0;4,128;0;123,364;2;80;NO;NO PAGA
2,052;F       ;75,000;49;TEC     ;SOL     ;10;5;IQUIQUE         ;0;1,600,000;0;690;0;5;0;0;80;SI;NO PAGA
2,053;F       ;1,200,000;47;UNV     ;CAS     ;45;88;SANTIAGO        ;0;1,000,000;0;764,805;0;0;141;1;50;NO;PAGA
2,054;F       ;887,000;55;TEC     ;SOL     ;90;92;SANTIAGO        ;0;1,583,604;0;0;14;40;83;1;29;NO;PAGA
2,055;F       ;500,000;49;UNV     ;SOL     ;80;81;SANTIAGO        ;0;128,846;0;188,588;187;0;0;1;19;NO;PAGA
2,056;F       ;1,601,000;38;MED     ;CAS     ;85;91;SANTIAGO        ;0;64,552;0;331,001;401;36;8,107;1;80;NO;NO PAGA
2,057;F       ;1,500,000;53;TEC     ;CAS     ;90;80;SANTIAGO        ;0;600,000;5,001,190;0;391;10;91;1;69;NO;NO PAGA
2,058;M       ;70,000;55;UNV     ;CAS     ;55;90;SANTIAGO        ;0;13,869;2,679,928;2,000,000;1,881;42;3,533;2;8;NO;PAGA
2,059;F       ;626,000;54;TEC     ;SOL     ;27;226;CONCEPCION      ;0;451,626;0;0;0;0;0;1;21;NO;PAGA
2,060;F       ;2,890,000;53;MED     ;CAS     ;90;88;SANTIAGO        ;0;0;0;0;816;43;9,966;1;80;NO;NO PAGA
2,061;M       ;50,100;43;UNV     ;CAS     ;19;115;SANTIAGO        ;0;0;0;0;177;0;0;1;19;SI;PAGA
2,062;F       ;6,860,000;33;MED     ;VIU     ;14;22;COPIAPO         ;1,558,116;317,990;0;500,000;1,891;0;0;1;9;NO;NO PAGA
2,063;F       ;630,000;47;MED     ;CAS     ;81;59;QUILLOTA        ;0;0;0;0;0;19;0;0;26;NO;NO PAGA
2,064;M       ;1,580,000;34;MED     ;CAS     ;35;106;SANTIAGO        ;0;3,040,151;0;1,493,101;1,624;0;1,519;1;65;SI;NO PAGA
